channel,id,name,alt_names,is_main,broadcast_area,timezones,languages,format
CBCDrama.eg,SD,SD,,TRUE,c/EG,Africa/Cairo,ara,576i
CBCNewsNetwork.ca,SD,SD,,TRUE,c/CA,America/Toronto,eng,480i
CBCSofra.eg,SD,SD,,TRUE,c/EG,Africa/Cairo,ara,576i
CBCSport.az,HD,HD,,TRUE,c/AZ,Asia/Baku,aze,1080i
CBCSport.az,SD,SD,,FALSE,c/AZ,Asia/Baku,aze,576i
CBCTDT.ca,SD,SD,,TRUE,ct/CACHA,America/Halifax,eng,480i
CBCTV.cd,SD,SD,,TRUE,c/CD,Africa/Kinshasa,fra,576i
CBCTV.zm,SD,SD,,TRUE,c/ZM,Africa/Lusaka,eng,576i
CBCTV8.bb,SD,SD,,TRUE,c/BB,America/Barbados,eng,480i
CBeebies.au,SD,SD,,TRUE,c/AU,Australia/Sydney,eng,576i
CBeebies.ie,HD,HD,,FALSE,c/IE,Europe/Dublin,eng,1080i
CBeebies.ie,SD,SD,,TRUE,c/IE,Europe/Dublin,eng,576i
CBeebies.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol;eng,576i
CBeebies.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur;eng,576i
CBeebies.uk,HD,HD,,FALSE,c/UK,Europe/London,eng,1080i
CBeebies.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
CBeebiesAfrica.uk,SD,SD,,TRUE,r/AFR,Europe/London,eng,576i
CBeebiesAsia.uk,SD,SD,,TRUE,r/SEA,Europe/London,eng,576i
CBeebiesAsia.uk,Vietnam,Vietnam,,FALSE,c/VN,Asia/Ho_Chi_Minh,vie;eng,1080p
CBeebiesLatinAmerica.uk,SD,SD,,TRUE,r/HISPAM,Europe/London,spa;eng,576i
CBeebiesMiddleEast.uk,SD,SD,,TRUE,r/MIDEAST,Europe/London,ara;eng,576i
CBETDT.ca,SD,SD,,TRUE,ct/CAWND,America/Detroit,eng,480i
CBFTDT.ca,SD,SD,,TRUE,ct/CAMTR,America/Toronto,fra,480i
CBHTDT.ca,SD,SD,,TRUE,ct/CAHAL,America/Halifax,eng,480i
CBKFTDT.ca,SD,SD,,TRUE,ct/CAREG,America/Regina,fra,480i
CBKTDT.ca,SD,SD,,TRUE,ct/CAREG,America/Regina,eng,480i
CBLFTDT.ca,SD,SD,,TRUE,ct/CATOR,America/Toronto,fra,480i
CBLNTV.ca,SD,SD,,TRUE,ct/CALOD,America/Toronto,eng,480i
CBLTDT.ca,SD,SD,,TRUE,ct/CATOR,America/Toronto,eng,480i
CBMTDT.ca,SD,SD,,TRUE,ct/CAMTR,America/Toronto,eng,480i
CBN.ca,SD,SD,,TRUE,c/CA,America/Toronto,eng,480i
CBNEspanol.us,SD,SD,,TRUE,c/US,America/New_York,spa,480i
CBNFamily.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
CBNGospel.vg,SD,SD,,TRUE,c/VG,America/Tortola,eng,576i
CBNNews.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
CBNPlus.mg,SD,SD,,TRUE,c/MG,Indian/Antananarivo,fra;mlg,576i
CBNRio.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
CBNSP.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
CBNTDT.ca,SD,SD,,TRUE,ct/CASJF,America/Toronto,eng,480i
CBNTV.vg,SD,SD,,TRUE,c/VG,America/Tortola,eng,480i
CBOFTDT.ca,SD,SD,,TRUE,ct/CAOTT,America/Toronto,fra,480i
CBOTDT.ca,SD,SD,,TRUE,ct/CAOTT,America/Toronto,eng,480i
CBRTDT.ca,SD,SD,,TRUE,ct/CACAL,America/Edmonton,eng,480i
CBS.us,East,East,,TRUE,c/US,America/New_York,eng,480i
CBS.us,Mountain,Mountain,,FALSE,c/US,America/Phoenix,eng,480i
CBS.us,West,West,,FALSE,c/US,America/Los_Angeles,eng,480i
CBSEuropa.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol;eng,576i
CBSJustice.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
CBSJusticeAfrica.uk,SD,SD,,TRUE,r/AFR,America/Toronto,eng,576i
CBSNews247.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
CBSNewsBaltimore.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
CBSNewsBayArea.us,SD,SD,,TRUE,c/US,America/Los_Angeles,eng,480i
CBSNewsBoston.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
CBSNewsChicago.us,SD,SD,,TRUE,c/US,America/Chicago,eng,480i
CBSNewsColorado.us,SD,SD,,TRUE,c/US,America/Denver,eng,480i
CBSNewsDetroit.us,SD,SD,,TRUE,c/US,America/Detroit,eng,480i
CBSNewsDFW.us,SD,SD,,TRUE,c/US,America/Chicago,eng,480i
CBSNewsLosAngeles.us,SD,SD,,TRUE,c/US,America/Santiago,eng,480i
CBSNewsMiami.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
CBSNewsMinnesota.us,SD,SD,,TRUE,c/US,America/Chicago,eng,480i
CBSNewsNewYork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
CBSNewsPhilly.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
CBSNewsPittsburgh.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
CBSNewsSacramento.us,SD,SD,,TRUE,c/US,America/Los_Angeles,eng,480i
CBSNLiveEvent.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
CBSPuertoRico.pr,SD,SD,,TRUE,c/PR,America/Puerto_Rico,eng,480i
CBSReality.nl,SD,SD,,TRUE,c/NL,Europe/Berlin,nld,576i
CBSReality.pl,SD,SD,,TRUE,c/PL,Europe/Berlin,pol,576i
CBSReality.ro,SD,SD,,TRUE,c/RO,Europe/Berlin,ron,576i
CBSReality.si,SD,SD,,TRUE,c/SI,Europe/Berlin,slv,576i
CBSReality.uk,Plus1,+1,,FALSE,c/UK,Europe/London,eng,576i
CBSReality.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
CBSRealityAfrica.uk,SD,SD,,TRUE,r/AFR,Europe/Berlin,eng,576i
CBSRealityEMEA.uk,SD,SD,,TRUE,r/EUR;r/MIDEAST,Europe/Berlin,eng,576i
CBSSportsGolazoNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
CBSSportsHQ.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
CBSSportsNetworkCanada.ca,SD,SD,,TRUE,c/CA,America/Toronto,eng,480i
CBSSportsNetworkUSA.us,SD,SD,,TRUE,c/US,America/New_York,eng;spa,480i
CBSTV.kr,SD,SD,,TRUE,c/KR,Asia/Seoul,kor,480i
CBTV.tw,SD,SD,,TRUE,c/TW,Asia/Taipei,zho,480i
CBTVInternacional.us,SD,SD,,TRUE,c/US,America/New_York,por,480i
CBTVMichoacan.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,480i
CBUFTDT.ca,SD,SD,,TRUE,ct/CAVAN,America/Vancouver,fra,480i
CBUTDT.ca,SD,SD,,TRUE,ct/CAVAN,America/Vancouver,eng,480i
CBVTDT.ca,SD,SD,,TRUE,ct/CAQUE,America/Toronto,fra,480i
CBWFTDT.ca,SD,SD,,TRUE,ct/CAWNP,America/Winnipeg,fra,480i
CBWTDT.ca,SD,SD,,TRUE,ct/CAWNP,America/Winnipeg,eng,480i
CBXFTDT.ca,SD,SD,,TRUE,ct/CAEDM,America/Edmonton,eng,480i
CBXTDT.ca,SD,SD,,TRUE,ct/CAEDM,America/Edmonton,eng,480i
CCACanal2.bo,SD,SD,,TRUE,c/BO,America/La_Paz,spa,480i
CCCOAspireTV.ug,SD,SD,,TRUE,c/UG,Africa/Kampala,eng,576i
CCGTV.us,SD,SD,,TRUE,ct/USLAP,America/New_York,eng,480i
Cchannel.kr,SD,SD,,TRUE,c/KR,Asia/Seoul,kor,480i
CChannelEducation.mn,SD,SD,,TRUE,c/MN,Asia/Ulaanbaatar,mon,576i
CCIChannel.hn,SD,SD,,TRUE,c/HN,America/Tegucigalpa,spa,480i
CCM.hk,SD,SD,,TRUE,r/SEA,Asia/Hong_Kong,zho;ind,576i
CCM.us,SD,SD,,TRUE,ct/USRKV,America/New_York,eng,480i
CCMadeinGermany.us,Germany,Germany,,TRUE,c/DE,Europe/Berlin,deu,576i
CCMC.us,SD,SD,,TRUE,s/US-KY,America/New_York,eng,480i
CCMTelevision.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,576i
CCNTV6.tt,SD,SD,,TRUE,c/TT,America/Port_of_Spain,spa,480i
CCPlutoTV.us,Germany,Germany,,TRUE,c/DE,Europe/Berlin,deu,576i
CCPRadio.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
CCPSEducationChannel.us,SD,SD,,TRUE,ct/USAPF,Europe/Rome,eng,480i
CCPSTV.us,SD,SD,,TRUE,ct/USLAP,America/New_York,eng,480i
CCPTV.us,SD,SD,,TRUE,ct/USPHL,America/New_York,eng,480i
CCPVTelevision.cd,SD,SD,,TRUE,c/CD,Africa/Kinshasa,fra,576i
CCTN47.ph,SD,SD,,TRUE,c/PH,Asia/Manila,tgl,480i
CCTV.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
CCTV1.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,zho,576i
CCTV10.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,zho,576i
CCTV10.us,SD,SD,,TRUE,ct/USCON,America/New_York,eng,480i
CCTV11.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,zho,576i
CCTV12.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,zho,576i
CCTV13.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,zho,576i
CCTV14.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,zho,576i
CCTV15.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,zho;ind,576i
CCTV16.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,zho,576i
CCTV17.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,zho,576i
CCTV189.us,SD,SD,,TRUE,ct/USCAD,America/Detroit,eng,480i
